"Date","Time","Open","High","Low","Close","Vol","OI","CompositeRSI","HurstExponent"
04/12/2002,16:00,844.35,848.75,840.45,848.65,570,1366,74.83,32.56
04/15/2002,16:00,849.85,851.85,845.45,849.05,426,1371,75.88,32.66
04/16/2002,16:00,849.85,854.85,845.45,854.55,509,1415,81.03,32.38
04/17/2002,16:00,853.35,860.05,852.45,855.95,382,1546,81.60,39.18
04/18/2002,16:00,857.95,860.05,847.85,853.85,482,1552,57.50,38.21
04/19/2002,16:00,855.75,856.65,853.05,855.15,284,1570,66.58,39.41
04/22/2002,16:00,852.85,852.85,847.85,848.05,511,1551,35.78,38.98
04/23/2002,16:00,852.85,852.85,845.85,848.35,431,1446,38.59,39.06
04/24/2002,16:00,847.85,850.85,845.75,845.75,1136,1600,32.53,39.85
04/25/2002,16:00,847.85,850.85,837.75,842.55,720,1406,28.76,39.56
04/26/2002,16:00,854.45,854.45,834.85,836.35,528,1666,25.28,37.93
04/29/2002,16:00,837.85,839.35,834.25,834.85,496,1589,24.65,38.59
04/30/2002,16:00,835.65,843.65,835.65,842.45,749,1686,62.52,38.66
05/01/2002,16:00,843.75,847.35,837.95,847.35,501,1682,70.64,38.81
05/02/2002,16:00,847.85,847.85,844.65,845.55,305,1742,58.89,39.93
05/03/2002,16:00,843.75,843.75,838.65,840.35,375,1685,38.22,39.64
05/06/2002,16:00,840.85,842.75,831.35,831.35,377,1800,27.12,40.15
05/07/2002,16:00,834.35,834.35,829.05,831.75,568,1820,29.85,44.43
05/08/2002,16:00,836.85,841.95,836.85,840.35,535,2016,63.10,44.27
05/09/2002,16:00,843.35,844.85,827.85,835.85,542,1931,45.91,43.13
05/10/2002,16:00,838.85,838.85,830.85,832.05,449,1995,35.91,43.19
05/13/2002,16:00,832.85,839.35,831.85,839.35,524,1927,61.08,42.98
05/14/2002,16:00,845.85,853.35,844.85,853.35,494,1959,74.47,42.13
05/15/2002,16:00,851.85,853.95,847.85,852.25,640,1965,69.61,42.40
05/16/2002,16:00,849.85,851.25,846.05,847.35,273,2033,48.90,39.81
05/17/2002,16:00,848.85,851.55,846.85,850.35,336,2041,59.87,36.94
05/20/2002,16:00,848.35,850.05,843.85,844.35,302,2057,39.18,37.10
05/21/2002,16:00,844.35,846.15,836.35,836.45,306,2041,29.28,36.57
05/22/2002,16:00,836.35,838.75,832.95,834.85,388,2096,27.90,36.43
05/23/2002,16:00,837.35,844.75,835.75,844.35,498,2082,62.41,37.04
05/24/2002,16:00,843.95,843.95,837.25,837.65,712,2109,42.77,38.87
05/28/2002,16:00,839.85,839.85,832.35,837.60,364,2044,42.63,38.38
05/29/2002,16:00,835.85,835.85,831.65,832.85,434,1957,30.97,38.97
05/30/2002,16:00,829.85,834.35,827.65,833.15,1038,1945,33.96,39.78
05/31/2002,16:00,829.15,838.35,829.15,833.75,414,1999,42.64,38.55
06/03/2002,16:00,831.65,832.15,819.15,819.35,821,1953,22.22,46.38
06/04/2002,16:00,819.15,820.05,811.25,815.10,992,2011,20.83,53.71
06/05/2002,16:00,815.85,820.25,814.55,818.70,859,1993,40.04,53.64
06/06/2002,16:00,818.15,819.35,809.35,809.35,872,1993,25.61,55.13
06/07/2002,16:00,804.85,815.85,802.65,813.60,1022,1993,43.05,60.55
06/10/2002,16:00,814.85,818.55,813.85,815.60,816,1986,50.67,61.16
06/11/2002,16:00,816.35,817.05,802.85,804.85,635,1944,26.69,59.83
06/12/2002,16:00,804.25,805.35,796.85,803.85,9,9,25.57,64.50
06/13/2002,16:00,802.70,805.90,797.00,798.20,1512,786,20.65,62.50
06/14/2002,16:00,792.70,801.20,783.70,800.45,1681,1322,36.12,67.52
06/17/2002,16:00,804.10,815.50,804.10,814.70,792,1331,65.66,64.91
06/18/2002,16:00,813.70,819.60,813.30,818.00,871,1517,68.18,62.92
06/19/2002,16:00,814.20,817.50,805.00,808.20,1289,2102,38.47,61.60
06/20/2002,16:00,812.00,812.00,800.70,803.20,874,2015,30.90,60.67
06/21/2002,16:00,800.40,803.30,794.10,795.20,550,2009,23.72,60.34
06/24/2002,16:00,795.20,796.50,784.90,791.90,1257,2045,21.72,57.24
06/25/2002,16:00,793.60,795.90,783.50,785.00,1079,2169,18.85,55.66
06/26/2002,16:00,775.10,788.50,775.10,784.50,1361,1998,18.67,59.23
06/27/2002,16:00,787.70,791.50,780.90,791.50,1795,2274,53.64,58.63
06/28/2002,16:00,792.70,797.50,789.80,794.00,848,2353,59.37,55.42
07/01/2002,16:00,792.40,795.00,780.20,780.20,1211,2526,26.31,47.58
07/02/2002,16:00,783.70,783.70,766.50,767.70,999,2436,19.65,52.13
07/03/2002,16:00,767.90,769.90,758.40,767.50,1038,2519,19.56,55.62
07/05/2002,16:00,770.20,783.70,767.20,783.70,479,2500,58.29,54.69
07/08/2002,16:00,784.10,784.70,772.90,774.00,1084,2731,38.83,54.89
07/09/2002,16:00,773.50,776.00,763.30,764.50,1024,2526,27.93,53.81
07/10/2002,16:00,764.30,770.60,750.70,750.70,1265,2651,20.28,57.00
07/11/2002,16:00,744.80,752.80,739.40,752.20,2015,2860,25.75,61.42
07/12/2002,16:00,754.50,756.90,746.50,749.50,903,3053,22.71,61.22
07/15/2002,16:00,745.70,746.00,730.60,745.50,657,3079,19.16,64.52
07/16/2002,16:00,744.70,750.30,740.20,745.70,1392,2867,21.25,65.16
07/17/2002,16:00,749.70,756.70,739.00,749.50,1822,2855,49.93,62.89
07/18/2002,16:00,747.80,749.70,734.20,734.40,1093,2859,20.41,60.40
07/19/2002,16:00,732.20,732.20,722.00,725.20,1955,3273,16.68,60.22
07/22/2002,16:00,725.40,728.70,706.70,710.70,2193,3494,13.71,62.35
07/23/2002,16:00,713.30,714.20,698.40,699.70,1906,3549,12.33,64.77
07/24/2002,16:00,689.30,720.70,686.80,720.70,2381,4210,48.91,66.04
07/25/2002,16:00,715.70,725.10,708.30,716.50,2992,4194,41.80,65.67
07/26/2002,16:00,716.20,722.20,714.80,721.20,1150,3944,50.34,66.02
07/29/2002,16:00,726.90,743.90,725.80,740.20,1253,3672,65.64,63.66
07/30/2002,16:00,738.90,749.80,734.50,746.70,2930,4030,68.23,60.27
07/31/2002,16:00,745.20,748.70,739.70,744.20,1033,4109,58.45,61.13
08/01/2002,16:00,744.20,746.30,735.00,737.20,2084,4507,37.76,61.15
08/02/2002,16:00,735.10,735.10,720.40,724.70,1251,4539,24.88,61.12
08/05/2002,16:00,722.90,723.40,709.80,711.50,1334,4699,20.04,57.68
08/06/2002,16:00,717.20,727.60,716.80,725.70,1339,4704,48.78,55.24
08/07/2002,16:00,730.70,732.70,719.70,729.00,2292,4797,53.63,50.01
08/08/2002,16:00,731.00,739.70,726.70,739.70,1495,4643,64.86,50.05
08/09/2002,16:00,736.20,742.90,731.50,738.70,1415,5083,60.61,49.85
08/12/2002,16:00,735.70,742.40,733.40,739.70,1355,5213,62.60,50.92
08/13/2002,16:00,739.40,742.50,729.60,730.20,1625,5533,30.88,50.61
08/14/2002,16:00,731.90,744.60,726.20,743.30,2896,5054,59.98,47.07
08/15/2002,16:00,746.50,752.00,744.60,751.30,1884,5321,67.02,48.96
08/16/2002,16:00,750.70,756.40,746.50,753.70,1328,5401,68.88,51.42
08/19/2002,16:00,752.50,761.80,752.50,760.70,856,5436,72.98,55.37
08/20/2002,16:00,758.60,759.20,754.20,757.00,1255,5507,54.89,56.47
08/21/2002,16:00,760.60,765.20,753.70,763.70,1774,5301,67.32,50.07
08/22/2002,16:00,765.20,770.70,761.10,767.30,1512,5425,71.09,53.30
08/23/2002,16:00,766.40,766.40,757.80,758.70,1390,5521,40.94,53.02
08/26/2002,16:00,758.70,765.00,754.80,763.20,1894,5362,55.37,54.74
08/27/2002,16:00,766.30,766.90,752.90,754.00,2129,5706,35.56,54.92
08/28/2002,16:00,753.70,753.70,743.30,745.00,1222,5566,28.16,54.68
08/29/2002,16:00,743.70,751.20,740.20,748.80,1233,5750,43.00,54.73
08/30/2002,16:00,747.70,752.80,746.20,747.30,831,5874,38.93,56.20
09/03/2002,16:00,743.20,743.20,732.70,734.20,2142,5850,25.14,52.17
09/04/2002,16:00,734.10,742.70,731.40,741.10,2474,5696,47.25,51.04
09/05/2002,16:00,736.80,739.20,732.70,734.80,1767,6000,35.40,47.19
09/06/2002,16:00,740.00,746.00,739.50,745.00,1550,5923,58.77,47.47
09/09/2002,16:00,743.00,750.00,738.40,746.20,1939,5920,60.79,47.44
09/10/2002,16:00,748.70,750.70,744.80,749.70,2026,6138,66.79,47.92
09/11/2002,16:00,753.70,755.20,748.30,748.70,10,10,58.48,48.88
09/12/2002,16:00,747.20,747.20,737.70,739.20,1678,918,30.17,45.95
09/13/2002,16:00,735.70,743.00,733.70,743.00,2348,1207,47.27,45.85
09/16/2002,16:00,739.90,741.60,735.10,740.40,1872,1167,38.65,46.19
09/17/2002,16:00,744.20,745.20,731.20,732.70,2774,1824,27.04,45.57
09/18/2002,16:00,729.00,733.10,724.10,728.20,2165,1875,24.15,50.68
09/19/2002,16:00,718.00,726.10,716.00,716.60,2382,2548,20.61,55.92
09/20/2002,16:00,717.50,722.30,716.20,717.20,2925,3101,24.02,54.09
09/23/2002,16:00,715.70,716.60,708.60,711.70,2000,3132,21.00,58.77
09/24/2002,16:00,705.40,710.60,705.20,707.20,2400,3368,19.54,61.28
09/25/2002,16:00,709.70,718.10,706.20,717.70,3352,3810,55.44,54.62
09/26/2002,16:00,719.40,726.60,717.60,725.30,2357,3723,64.49,54.91
09/27/2002,16:00,722.50,726.70,713.30,713.30,2980,3137,36.92,54.50
09/30/2002,16:00,710.20,714.70,703.00,709.30,2603,3281,31.64,55.08
10/01/2002,16:00,712.60,723.70,705.10,723.70,3016,3254,60.15,54.42
10/02/2002,16:00,722.20,722.20,707.80,710.00,4629,4166,37.22,53.68
10/03/2002,16:00,709.60,714.10,701.80,703.50,3593,4840,30.71,53.82
10/04/2002,16:00,704.30,705.20,688.20,693.20,2786,5021,23.92,60.49
10/07/2002,16:00,692.70,693.20,681.30,683.20,2831,4891,20.29,63.72
10/08/2002,16:00,683.20,688.60,679.60,688.30,3188,5056,37.35,64.01
10/09/2002,16:00,690.90,693.60,675.20,675.20,3587,5458,24.14,60.70
10/10/2002,16:00,676.70,692.70,673.20,690.70,3666,5854,52.77,59.51
10/11/2002,16:00,692.70,709.60,692.20,704.50,2667,5997,63.80,58.21
10/14/2002,16:00,702.20,710.50,700.40,709.70,2446,6351,66.89,57.92
10/15/2002,16:00,719.20,727.30,717.90,725.20,4310,7006,72.75,51.31
10/16/2002,16:00,718.30,721.70,711.10,713.20,2277,7384,47.78,47.25
10/17/2002,16:00,720.20,730.00,720.20,724.80,1665,7607,61.81,48.30
10/18/2002,16:00,728.30,729.10,720.00,726.60,2303,7609,63.77,47.93
10/21/2002,16:00,722.70,734.50,720.70,733.20,2025,7708,70.22,49.84
10/22/2002,16:00,728.70,731.60,724.60,726.50,1843,8073,47.29,49.58
10/23/2002,16:00,723.50,732.50,722.20,732.50,3533,8287,61.22,49.77
10/24/2002,16:00,732.60,734.30,724.20,724.70,2924,8218,40.73,49.64
10/25/2002,16:00,725.20,732.70,723.00,732.20,2082,8405,59.28,50.09
10/28/2002,16:00,738.20,738.20,725.30,727.20,2537,8400,45.01,51.90
10/29/2002,16:00,726.70,727.20,717.80,723.70,3238,8510,37.34,53.04
10/30/2002,16:00,724.70,729.80,722.60,728.50,2395,8795,56.65,54.15
10/31/2002,16:00,726.70,733.00,725.20,728.10,2406,8944,54.19,54.74
11/01/2002,16:00,726.70,736.00,724.10,736.00,2639,9000,71.18,55.42
11/04/2002,16:00,741.70,744.70,736.40,737.50,2091,8908,72.55,59.04
11/05/2002,16:00,736.70,738.20,732.70,738.20,2113,9084,73.35,59.52
11/06/2002,16:00,746.60,746.60,736.20,743.50,2430,9325,76.55,61.53
11/07/2002,16:00,738.70,739.20,731.30,732.20,2273,8916,37.66,52.59
11/08/2002,16:00,731.30,734.20,725.50,726.20,2912,9385,31.38,48.69
11/11/2002,16:00,725.30,726.30,716.70,719.20,1392,9703,26.94,39.97
11/12/2002,16:00,721.20,727.40,719.00,722.50,3139,10030,42.63,41.43
11/13/2002,16:00,721.10,726.10,716.70,722.70,3117,10068,43.86,36.48
11/14/2002,16:00,727.10,733.90,723.20,730.60,2812,10434,67.91,37.42
11/15/2002,16:00,731.50,736.20,728.50,734.50,3025,10484,71.77,37.66
11/18/2002,16:00,740.20,740.20,731.40,732.20,3414,10562,56.13,38.54
11/19/2002,16:00,728.70,732.90,727.00,729.00,3478,10705,40.93,39.02
11/20/2002,16:00,728.70,738.70,727.70,738.70,2997,11296,68.04,38.89
11/21/2002,16:00,741.70,748.40,738.50,748.20,2435,11368,74.65,40.88
11/22/2002,16:00,747.20,750.70,744.70,748.20,1865,11343,74.65,43.89
11/25/2002,16:00,747.80,751.70,744.70,749.20,3486,11419,75.52,45.95
11/26/2002,16:00,749.60,749.60,740.20,741.70,2351,11299,38.68,45.95
11/27/2002,16:00,742.30,753.80,742.30,752.70,2819,11437,66.65,46.98
11/29/2002,16:00,757.00,757.00,750.20,752.00,980,11492,63.45,49.93
12/02/2002,16:00,750.70,760.70,750.70,754.70,3348,11698,69.61,53.22
12/03/2002,16:00,751.40,753.00,746.20,748.20,2832,11712,41.86,53.25
12/04/2002,16:00,743.20,747.00,739.70,744.20,3415,11936,34.71,52.70
12/05/2002,16:00,746.20,754.20,739.20,742.20,2874,12089,31.87,51.86
12/06/2002,16:00,737.20,744.80,736.50,743.20,3743,12081,42.51,52.57
12/09/2002,16:00,739.30,741.20,731.10,731.70,3031,12418,26.79,51.95
12/10/2002,16:00,734.80,739.70,733.50,738.50,2981,12704,51.79,52.24
12/11/2002,16:00,737.00,741.20,735.20,739.40,27,27,54.73,52.68
12/12/2002,16:00,739.10,745.10,738.80,740.10,2279,706,58.09,47.92
12/13/2002,16:00,738.10,739.10,733.20,733.40,2437,1157,32.70,45.17
12/16/2002,16:00,734.40,743.10,734.30,742.60,2101,1460,62.57,44.78
12/17/2002,16:00,743.10,743.40,738.10,738.10,3140,2121,47.28,45.45
12/18/2002,16:00,737.30,738.60,732.20,733.60,2736,2241,36.73,44.66
12/19/2002,16:00,728.10,738.70,728.10,731.90,4418,2961,33.34,44.33
12/20/2002,16:00,734.70,737.20,733.00,736.50,2272,3359,57.79,45.23
12/23/2002,16:00,735.50,738.80,733.20,738.40,1529,3497,63.76,45.31
12/24/2002,16:00,739.00,739.10,735.10,736.00,875,3507,46.09,45.91
12/26/2002,16:00,734.90,741.40,734.90,737.10,2192,3933,54.75,46.50
12/27/2002,16:00,737.00,737.00,729.50,729.50,2433,3600,29.51,47.44
12/30/2002,16:00,731.10,731.90,727.10,730.50,1775,3446,37.42,48.88
12/31/2002,16:00,726.80,735.20,726.80,733.00,3592,3756,54.96,42.41
01/02/2003,16:00,736.10,746.10,731.80,744.60,2369,4164,73.25,41.18
01/03/2003,16:00,744.50,744.90,740.90,744.60,2338,4589,73.25,42.13
01/06/2003,16:00,745.10,751.50,742.80,748.60,3448,4964,75.99,40.05
01/07/2003,16:00,747.60,749.10,743.40,745.80,3054,5025,54.78,40.64
01/08/2003,16:00,744.00,744.10,738.50,738.90,3504,5982,34.36,41.76
01/09/2003,16:00,740.50,746.60,740.20,746.10,3842,5927,59.90,41.83
01/10/2003,16:00,746.60,748.90,739.70,747.40,3502,5972,63.14,41.08
01/13/2003,16:00,749.70,750.50,743.30,745.10,4396,6063,48.85,40.87
01/14/2003,16:00,745.10,746.50,743.10,744.60,3528,6483,45.56,41.69
01/15/2003,16:00,747.50,747.50,740.70,742.60,3777,6783,34.90,42.38
01/16/2003,16:00,740.60,747.90,740.60,743.10,5367,7836,43.65,41.90
01/17/2003,16:00,744.10,744.10,735.00,735.60,3765,7158,26.62,41.27
01/21/2003,16:00,735.30,736.60,728.60,729.10,3367,7464,23.69,41.88
01/22/2003,16:00,727.10,729.60,725.30,726.00,4567,7971,22.67,44.08
01/23/2003,16:00,726.50,731.00,724.80,728.90,3738,8426,43.46,44.57
01/24/2003,16:00,729.20,729.20,719.60,719.60,3517,8641,26.61,49.20
01/27/2003,16:00,715.60,721.00,712.10,712.40,5977,9077,22.23,55.71
01/28/2003,16:00,713.00,718.30,712.80,716.10,5414,9374,39.89,56.09
01/29/2003,16:00,711.90,721.70,710.70,718.40,6146,10024,49.85,55.88
01/30/2003,16:00,723.00,723.00,712.10,712.10,5574,10066,30.71,55.34
01/31/2003,16:00,714.10,720.80,710.80,720.00,5484,10985,56.78,56.27
02/03/2003,16:00,721.10,723.00,717.80,719.60,4132,10627,54.67,56.01
02/04/2003,16:00,715.90,720.70,712.90,719.60,4356,10549,54.67,55.38
02/05/2003,16:00,718.00,721.80,713.80,714.60,6011,10335,29.29,54.88
02/06/2003,16:00,712.60,716.10,709.90,711.10,4029,10555,24.32,55.78
02/07/2003,16:00,713.10,716.10,705.70,706.10,4194,10868,20.93,58.48
02/10/2003,16:00,708.50,709.90,703.70,709.40,4215,10943,43.13,60.59
02/11/2003,16:00,711.60,712.00,704.90,708.60,6014,11519,38.95,58.70
02/12/2003,16:00,708.10,708.40,699.90,700.30,4246,11686,22.54,60.31
02/13/2003,16:00,700.60,701.70,694.10,698.50,3879,12029,21.18,63.95
02/14/2003,16:00,699.00,703.10,696.60,702.90,6234,12379,48.57,61.68
02/18/2003,16:00,704.10,711.50,704.10,711.40,3247,13006,65.30,56.36
02/19/2003,16:00,710.90,712.00,704.70,707.60,5106,13380,48.10,51.79
02/20/2003,16:00,706.60,709.00,705.70,706.70,3881,13290,43.82,52.01
02/21/2003,16:00,706.70,712.60,704.60,711.20,6429,14169,61.49,49.95
02/24/2003,16:00,710.60,710.80,705.20,705.40,5876,13973,36.37,44.24
02/25/2003,16:00,700.70,709.60,700.70,709.60,6791,13847,53.78,44.24
02/26/2003,16:00,706.60,707.80,703.60,705.40,6361,13714,37.60,44.22
02/27/2003,16:00,706.50,709.70,704.50,707.70,8101,14924,49.92,45.50
02/28/2003,16:00,708.10,712.20,707.50,709.60,3444,14129,58.48,46.93
03/03/2003,16:00,710.60,714.10,706.30,708.30,4050,13959,46.21,47.45
03/04/2003,16:00,706.30,707.40,701.60,701.60,3049,14307,26.11,45.68
03/05/2003,16:00,701.30,702.70,698.90,700.60,5618,15433,24.87,46.64
03/06/2003,16:00,700.10,700.60,697.50,699.90,3880,14742,23.80,40.16
03/07/2003,16:00,695.10,702.30,694.30,701.10,5092,15191,43.56,39.71
03/10/2003,16:00,698.60,699.90,693.10,694.00,4319,14967,22.99,38.76
03/11/2003,16:00,694.60,696.00,688.90,689.40,5512,14962,20.05,44.62
03/12/2003,16:00,686.00,689.10,685.10,688.70,1444,1429,19.66,50.02
03/13/2003,16:00,693.20,700.80,691.40,700.80,5493,2863,63.48,49.16
03/14/2003,16:00,703.00,703.40,698.40,700.70,7237,3434,62.90,49.82
03/17/2003,16:00,698.90,712.90,698.40,711.20,6222,3741,72.47,47.83
03/18/2003,16:00,712.20,716.50,710.00,716.50,5443,3975,74.78,51.00
03/19/2003,16:00,718.40,719.10,711.80,715.50,5642,5025,67.76,53.65
03/20/2003,16:00,712.40,719.70,708.90,719.70,6100,5377,73.15,52.45
03/21/2003,16:00,718.70,727.00,718.50,725.50,4636,5822,76.71,58.72
03/24/2003,16:00,721.10,721.10,711.90,712.50,4504,5645,38.05,57.01
03/25/2003,16:00,712.70,720.00,711.50,718.20,6575,6261,53.70,57.10
03/26/2003,16:00,718.20,719.00,715.00,715.70,3753,6438,46.08,57.54
03/27/2003,16:00,715.20,719.10,712.40,716.80,3649,6423,51.74,57.21
03/28/2003,16:00,717.10,718.50,714.20,717.40,3589,6850,55.89,57.29
03/31/2003,16:00,712.10,716.40,708.30,712.70,7187,6774,33.06,57.01
04/01/2003,16:00,712.20,716.50,710.60,715.60,7138,6999,53.45,57.18
04/02/2003,16:00,720.00,726.00,720.00,724.30,4193,7532,71.76,55.76
04/03/2003,16:00,725.20,728.70,720.90,721.20,6059,7128,55.68,56.10
04/04/2003,16:00,722.10,724.90,719.00,721.20,3558,7171,55.68,56.54
04/07/2003,16:00,731.10,731.10,720.30,720.50,6499,7967,48.60,57.75
04/08/2003,16:00,722.60,723.60,716.70,718.60,7053,9078,35.62,57.79
04/09/2003,16:00,718.80,722.50,713.90,715.50,6053,9802,28.51,52.00
04/10/2003,16:00,715.30,717.20,712.80,716.50,3452,9942,42.52,47.10
04/11/2003,16:00,717.00,720.30,713.70,715.50,4524,10109,35.87,46.77
04/14/2003,16:00,718.30,722.10,715.00,722.00,4640,10788,70.14,36.30
04/15/2003,16:00,721.70,725.40,718.80,725.10,3600,11027,73.92,36.28
04/16/2003,16:00,728.00,729.20,719.10,719.90,3742,11376,44.74,35.68
04/17/2003,16:00,720.20,726.10,719.80,725.00,4329,12575,62.97,36.65
04/21/2003,16:00,725.50,727.70,724.50,726.70,3601,12412,67.22,37.83
04/22/2003,16:00,724.20,735.40,724.20,734.10,6178,12414,76.37,44.15
04/23/2003,16:00,735.30,739.50,734.40,739.00,3876,12546,78.97,49.58
04/24/2003,16:00,738.50,738.50,734.20,736.00,4238,12936,60.10,49.39
04/25/2003,16:00,735.00,736.50,730.80,731.80,2865,12970,43.29,49.63
04/28/2003,16:00,732.70,739.30,731.70,737.70,4894,13487,65.24,48.85
04/29/2003,16:00,738.70,742.60,737.80,739.70,4160,13791,69.79,50.69
04/30/2003,16:00,739.20,743.50,737.20,742.00,4647,13570,74.37,49.21
05/01/2003,16:00,741.00,741.70,734.70,741.70,4048,12821,70.17,49.95
05/02/2003,16:00,744.70,749.30,739.20,748.70,4190,13297,80.05,55.17
05/05/2003,16:00,748.70,751.90,747.90,750.10,3088,13207,80.80,57.93
05/06/2003,16:00,750.50,754.30,749.70,752.20,4522,13316,81.84,61.45
05/07/2003,16:00,750.20,753.30,748.60,751.00,3648,12891,65.33,62.01
05/08/2003,16:00,750.60,750.60,746.00,747.70,5443,13191,42.82,62.95
05/09/2003,16:00,748.20,753.80,747.80,753.00,3987,14048,69.67,61.77
05/12/2003,16:00,752.40,758.50,750.70,758.20,2641,13968,77.81,63.77
05/13/2003,16:00,756.50,759.90,754.40,758.30,4840,14560,77.94,62.29
05/14/2003,16:00,758.60,759.90,755.40,758.70,3473,14544,78.79,62.60
05/15/2003,16:00,757.70,760.40,756.20,760.00,4857,14941,81.25,64.05
05/16/2003,16:00,759.00,759.80,755.70,757.10,3599,14978,47.35,60.78
05/19/2003,16:00,756.20,756.20,747.50,748.20,7218,15469,31.83,59.01
05/20/2003,16:00,748.70,751.80,744.20,747.60,5842,14949,31.34,53.28
05/21/2003,16:00,746.10,750.60,745.70,749.50,3718,15324,50.02,53.42
05/22/2003,16:00,750.60,755.60,749.20,753.50,3437,15387,69.08,52.97
05/23/2003,16:00,751.90,758.10,751.90,757.70,2498,15252,76.40,51.80
05/27/2003,16:00,754.30,766.50,754.30,765.30,4826,15579,81.32,53.99
05/28/2003,16:00,766.90,769.00,765.70,765.90,4503,15894,81.59,56.83
05/29/2003,16:00,767.50,771.10,765.30,767.50,4472,15316,82.42,58.95
05/30/2003,16:00,767.70,778.50,767.70,777.90,5210,15795,85.15,60.53
06/02/2003,16:00,779.70,784.60,778.70,780.20,5868,14711,85.59,62.35
06/03/2003,16:00,777.20,779.90,775.90,779.20,3905,14808,75.83,62.27
06/04/2003,16:00,778.30,786.40,778.30,785.10,3741,15386,83.34,62.80
06/05/2003,16:00,782.30,790.30,780.80,790.30,4607,15135,85.77,64.53
06/06/2003,16:00,790.80,798.50,786.60,786.90,5961,14159,64.01,68.31
