Date,Time,Open,High,Low,Close,Vol,OI
01/03/2007,16:00,1069.5,1071.5,1056.3,1065.4,31838,72029
01/04/2007,16:00,1065.4,1068.1,1058.5,1065.9,25046,73209
01/05/2007,16:00,1065.9,1066.3,1054.8,1055.4,22072,72797
01/08/2007,16:00,1055.2,1060.0,1053.2,1057.0,21647,72904
01/09/2007,16:00,1057.0,1061.7,1053.6,1060.4,23472,73378
01/10/2007,16:00,1060.6,1066.1,1054.2,1065.8,19200,74264
01/11/2007,16:00,1065.9,1074.5,1064.0,1070.9,21900,73232
01/12/2007,16:00,1070.9,1080.2,1069.5,1079.9,13442,74089
01/16/2007,16:00,1082.3,1083.8,1072.7,1073.6,16855,74207
01/17/2007,16:00,1073.8,1078.8,1071.9,1075.3,15458,73939
01/18/2007,16:00,1075.2,1077.2,1066.1,1068.0,24085,72864
01/19/2007,16:00,1067.4,1072.7,1063.7,1071.8,15228,73275
01/22/2007,16:00,1072.8,1074.4,1065.9,1069.2,17722,72752
01/23/2007,16:00,1069.4,1077.9,1066.9,1073.7,18657,73366
01/24/2007,16:00,1073.6,1082.7,1073.5,1082.4,13933,74241
01/25/2007,16:00,1082.2,1083.6,1070.3,1073.0,21564,74053
01/26/2007,16:00,1072.8,1075.5,1067.2,1073.8,19635,74555
01/29/2007,16:00,1073.5,1081.0,1072.3,1079.0,18284,75022
01/30/2007,16:00,1079.2,1082.8,1077.4,1082.1,12762,74835
01/31/2007,16:00,1082.2,1089.7,1078.5,1088.1,21586,74349
02/01/2007,16:00,1086.4,1096.4,1085.7,1096.1,16720,75183
02/02/2007,16:00,1096.0,1098.8,1094.4,1096.5,14301,75885
02/05/2007,16:00,1096.6,1100.0,1094.5,1099.5,13713,75395
02/06/2007,16:00,1099.1,1103.1,1096.6,1102.4,13531,76133
02/07/2007,16:00,1102.7,1107.3,1100.6,1107.1,13878,76276
02/08/2007,16:00,1106.7,1106.8,1100.9,1104.9,16597,77112
02/09/2007,16:00,1105.4,1106.9,1094.8,1101.0,18017,77313
02/12/2007,16:00,1100.9,1102.0,1093.9,1097.4,13403,77757
02/13/2007,16:00,1097.6,1105.3,1097.0,1105.0,13556,78496
02/14/2007,16:00,1105.1,1110.4,1103.8,1109.2,18216,79198
02/15/2007,16:00,1109.0,1112.5,1107.8,1110.2,11390,79260
02/16/2007,16:00,1110.2,1112.7,1107.2,1111.8,9685,79124
02/19/2007,16:00,1112.7,1113.7,1110.9,1112.2,27,79260
02/20/2007,16:00,1112.7,1118.7,1107.8,1117.7,14903,79269
02/21/2007,16:00,1117.2,1120.3,1113.3,1119.4,14394,79494
02/22/2007,16:00,1119.2,1123.1,1116.0,1122.2,16376,79253
02/23/2007,16:00,1122.1,1122.1,1116.6,1120.3,15027,80027
02/26/2007,16:00,1121.2,1124.1,1113.4,1118.1,17206,80568
02/27/2007,16:00,1118.3,1118.3,1085.2,1086.3,43677,80306
02/28/2007,16:00,1086.4,1094.5,1083.1,1090.7,39345,78643
03/01/2007,16:00,1092.3,1094.4,1072.7,1088.8,42885,78518
03/02/2007,16:00,1088.4,1089.7,1073.4,1074.1,31419,78518
03/05/2007,16:00,1074.1,1075.3,1056.7,1057.0,42693,76599
03/06/2007,16:00,1056.8,1077.0,1054.4,1073.0,32890,73835
03/07/2007,16:00,1072.3,1080.1,1070.7,1075.4,36176,68371
03/08/2007,16:00,1073.5,1085.9,1073.5,1084.0,37476,31191
03/09/2007,16:00,1084.1,1089.2,1080.3,1086.6,30220,41495
03/12/2007,16:00,1086.6,1089.1,1082.1,1088.5,26100,53398
03/13/2007,16:00,1088.1,1088.1,1070.4,1072.8,40829,60211
03/14/2007,16:00,1072.5,1075.8,1060.0,1075.4,51421,65526
03/15/2007,16:00,1074.9,1081.0,1071.1,1079.0,34120,73973
03/16/2007,16:00,1078.1,1081.2,1073.0,1075.1,16941,72832
