Date,Close,High,Low,Open,Vol,Session
2006-10-24,1051.2,1051.6,1044.4,1046.6,14937,
2006-10-25,1055.0,1055.2,1048.5,1050.7,20272,
2006-10-26,1059.2,1060.5,1051.1,1054.8,17315,
2006-10-27,1050.9,1060.3,1049.6,1059.1,17762,
2006-10-30,1052.0,1054.5,1045.3,1050.6,15315,
2006-10-31,1048.3,1053.4,1044.0,1052.3,20131,
2006-11-01,1036.5,1051.8,1036.2,1049.2,24040,
2006-11-02,1037.3,1038.8,1032.1,1036.7,16362,
2006-11-03,1039.8,1043.1,1034.0,1037.3,16761,
2006-11-06,1046.4,1050.8,1039.6,1039.8,18226,
2006-11-07,1051.6,1055.4,1045.3,1046.0,18160,
2006-11-08,1054.5,1055.9,1044.2,1051.6,19578,
2006-11-09,1051.4,1056.8,1047.6,1054.0,18729,
2006-11-10,1054.9,1055.5,1049.0,1051.2,13758,
2006-11-13,1055.0,1058.5,1051.9,1054.9,14588,
2006-11-14,1064.6,1065.2,1053.3,1054.6,19307,
2006-11-15,1069.3,1071.2,1063.6,1064.9,17265,
2006-11-16,1069.9,1073.7,1067.1,1068.7,18461,
2006-11-17,1068.8,1070.1,1061.6,1070.1,15001,
2006-11-20,1068.2,1071.4,1065.0,1068.7,17814,
2006-11-21,1070.4,1070.9,1066.4,1068.3,12465,
2006-11-22,1073.9,1074.6,1069.0,1071.5,10897,
2006-11-24,1071.2,1074.4,1067.8,1073.3,6545,
2006-11-27,1056.0,1073.0,1055.4,1071.1,25142,
2006-11-28,1058.0,1059.8,1053.0,1055.8,19416,
2006-11-29,1068.3,1069.2,1058.3,1058.3,18583,
2006-11-30,1070.0,1072.7,1064.5,1068.1,24217,
2006-12-01,1070.5,1072.6,1060.8,1069.7,37545,
2006-12-04,1079.2,1089.2,1069.1,1069.7,22889,
2006-12-05,1081.6,1082.5,1077.2,1079.5,22062,
2006-12-06,1079.9,1082.8,1077.6,1081.6,80686,
2006-12-07,1075.6,1082.7,1075.3,1075.9,34293,
2006-12-08,1075.1,1080.3,1071.8,1075.6,35136,
2006-12-11,1075.8,1077.4,1072.5,1075.2,30564,
2006-12-12,1070.8,1075.8,1065.1,1075.8,32926,
2006-12-13,1072.8,1075.1,1069.7,1071.1,21977,
2006-12-14,1077.0,1082.2,1071.3,1072.5,20245,
2006-12-15,1074.9,1080.9,1073.3,1076.7,17017,
2006-12-18,1068.5,1078.4,1065.3,1074.5,17974,
2006-12-19,1067.3,1069.5,1059.9,1068.7,25065,
2006-12-20,1068.7,1072.0,1066.9,1067.5,12243,
2006-12-21,1064.9,1071.6,1062.1,1068.7,17640,
2006-12-22,1057.6,1065.7,1057.5,1064.5,12544,
2006-12-26,1065.2,1066.1,1058.4,1059.8,7783,
2006-12-27,1070.6,1073.0,1065.5,1065.5,10720,
2006-12-28,1068.0,1071.5,1066.7,1071.1,10612,
2006-12-29,1062.5,1070.2,1060.2,1067.8,17373,
2007-01-02,1069.1,1070.0,1064.4,1064.4,255,
2007-01-03,1065.4,1071.5,1056.3,1069.5,31838,
2007-01-04,1065.9,1068.1,1058.5,1065.4,25046,
2007-01-05,1055.4,1066.3,1054.8,1065.9,22072,
2007-01-08,1057.0,1060.0,1053.2,1055.2,21647,
2007-01-09,1060.4,1061.7,1053.6,1057.0,23472,
2007-01-10,1065.8,1066.1,1054.2,1060.6,19200,
2007-01-11,1070.9,1074.5,1064.0,1065.9,21900,
2007-01-12,1079.9,1080.2,1069.5,1070.9,13442,
2007-01-16,1073.6,1083.8,1072.7,1082.3,16855,
2007-01-17,1075.3,1078.8,1071.9,1073.8,15458,
2007-01-18,1068.0,1077.2,1066.1,1075.2,24085,
2007-01-19,1071.8,1072.7,1063.7,1067.4,15228,
2007-01-22,1069.2,1074.4,1065.9,1072.8,17722,
2007-01-23,1073.7,1077.9,1066.9,1069.4,18657,
2007-01-24,1082.4,1082.7,1073.5,1073.6,13933,
2007-01-25,1073.0,1083.6,1070.3,1082.2,21564,
2007-01-26,1073.8,1075.5,1067.2,1072.8,19635,
2007-01-29,1079.0,1081.0,1072.3,1073.5,18284,
2007-01-30,1082.1,1082.8,1077.4,1079.2,12762,
2007-01-31,1088.1,1089.7,1078.5,1082.2,21586,
2007-02-01,1096.1,1096.4,1085.7,1086.4,16720,
2007-02-02,1096.5,1098.8,1094.4,1096.0,14301,
2007-02-05,1099.5,1100.0,1094.5,1096.6,13713,
2007-02-06,1102.4,1103.1,1096.6,1099.1,13531,
2007-02-07,1107.1,1107.3,1100.6,1102.7,13878,
2007-02-08,1104.9,1106.8,1100.9,1106.7,16597,
2007-02-09,1101.0,1106.9,1094.8,1105.4,18017,
2007-02-12,1097.4,1102.0,1093.9,1100.9,13403,
2007-02-13,1105.0,1105.3,1097.0,1097.6,13556,
2007-02-14,1109.2,1110.4,1103.8,1105.1,18216,
2007-02-15,1110.2,1112.5,1107.8,1109.0,11390,
2007-02-16,1111.8,1112.7,1107.2,1110.2,9685,
2007-02-19,1112.2,1113.7,1110.9,1112.7,27,
2007-02-20,1117.7,1118.7,1107.8,1112.7,14903,
2007-02-21,1119.4,1120.3,1113.3,1117.2,14394,
2007-02-22,1122.2,1123.1,1116.0,1119.2,16376,
2007-02-23,1120.3,1122.1,1116.6,1122.1,15027,
2007-02-26,1118.1,1124.1,1113.4,1121.2,17206,
2007-02-27,1086.3,1118.3,1085.2,1118.3,43677,
2007-02-28,1090.7,1094.5,1083.1,1086.4,39345,
2007-03-01,1088.8,1094.4,1072.7,1092.3,42885,
2007-03-02,1074.1,1089.7,1073.4,1088.4,31419,
2007-03-05,1057.0,1075.3,1056.7,1074.1,42693,
2007-03-06,1073.0,1077.0,1054.4,1056.8,32890,
2007-03-07,1075.4,1080.1,1070.7,1072.3,36176,
2007-03-08,1084.0,1085.9,1073.5,1073.5,37476,
2007-03-09,1086.6,1089.2,1080.3,1084.1,30220,
2007-03-12,1088.5,1089.1,1082.1,1086.6,26100,
2007-03-13,1072.8,1088.1,1070.4,1088.1,40829,
2007-03-14,1075.4,1075.8,1060.0,1072.5,51421,
2007-03-15,1079.0,1081.0,1071.1,1074.9,34120,
2007-03-16,1075.1,1081.2,1073.0,1078.1,16941,
2007-03-19,1083.3,1085.0,1072.8,1073.5,16414,
2007-03-20,1090.5,1091.4,1081.5,1083.4,20076,
2007-03-21,1102.6,1104.2,1088.3,1090.2,20961,
2007-03-22,1104.7,1106.7,1100.4,1102.7,19638,
2007-03-23,1107.2,1108.4,1103.8,1104.2,20863,
2007-03-26,1104.4,1108.3,1098.6,1106.4,19440,
2007-03-27,1103.9,1104.6,1099.3,1103.8,15119,
2007-03-28,1098.9,1103.4,1093.0,1103.3,27070,
2007-03-29,1097.2,1103.7,1091.8,1099.0,20152,
2007-03-30,1098.9,1103.4,1093.0,1097.6,23151,
2007-04-02,1102.2,1103.3,1097.1,1099.2,16077,
2007-04-03,1108.1,1110.4,1102.0,1102.0,16360,
2007-04-04,1108.6,1110.1,1105.5,1107.3,13207,
2007-04-05,1109.7,1113.1,1107.9,1109.2,8359,
2007-04-06,1109.7,1113.2,1108.8,1109.7,166,
2007-04-09,1112.6,1114.1,1109.6,1109.8,9774,
2007-04-10,1114.2,1116.4,1110.9,1112.1,11874,
2007-04-11,1109.4,1115.6,1106.7,1114.1,18109,
2007-04-12,1114.4,1115.5,1104.2,1109.2,19558,
2007-04-13,1117.0,1118.8,1111.9,1114.3,12927,
2007-04-16,1125.7,1126.5,1117.1,1117.5,14118,
2007-04-17,1125.3,1128.1,1123.0,1125.2,23996,
2007-04-18,1123.6,1126.1,1117.8,1125.2,19693,
2007-04-19,1120.4,1123.6,1114.8,1123.4,21977,
2007-04-20,1129.5,1129.8,1119.5,1120.1,16013,
2007-04-23,1130.3,1131.7,1126.1,1129.8,13574,
2007-04-24,1130.3,1132.8,1123.5,1130.8,19278,
2007-04-25,1134.5,1137.6,1128.1,1130.3,17690,
2007-04-26,1138.5,1138.9,1131.5,1134.9,11965,
2007-04-27,1134.3,1138.7,1131.7,1137.8,14362,
2007-04-30,1121.3,1136.5,1120.0,1134.3,19980,
2007-05-01,1123.4,1124.9,1114.5,1119.8,21206,
2007-05-02,1133.2,1135.2,1122.2,1123.4,16888,
2007-05-03,1134.7,1137.1,1131.7,1133.2,17837,
2007-05-04,1140.6,1141.0,1134.2,1134.7,17358,
2007-05-07,1139.0,1141.8,1137.9,1140.4,10356,
2007-05-08,1138.0,1140.2,1130.0,1138.9,20250,
2007-05-09,1143.4,1147.2,1135.8,1138.2,22210,
2007-05-10,1134.9,1143.2,1131.8,1143.1,27688,
2007-05-11,1140.5,1141.8,1133.4,1135.1,15494,
2007-05-14,1137.8,1143.3,1133.7,1139.6,19018,
2007-05-15,1134.6,1143.1,1132.7,1137.6,30029,
2007-05-16,1137.2,1138.7,1130.0,1134.7,23302,
2007-05-17,1137.7,1142.8,1133.9,1137.3,21928,
2007-05-18,1143.7,1146.0,1136.5,1137.8,20122,
2007-05-21,1151.2,1153.8,1139.4,1144.3,21920,
2007-05-22,1151.5,1155.4,1148.3,1150.3,19681,
2007-05-23,1149.8,1158.1,1148.4,1151.5,19813,
2007-05-24,1136.3,1153.5,1133.7,1149.6,34650,
2007-05-25,1141.6,1142.3,1135.8,1136.2,16226,
2007-05-28,1141.8,1142.8,1141.7,1141.9,23,
2007-05-29,1146.8,1149.6,1141.7,1141.9,22249,
2007-05-30,1156.6,1156.8,1139.0,1146.1,29508,
2007-05-31,1160.8,1163.1,1156.1,1156.6,27290,
2007-06-01,1165.9,1168.1,1160.1,1161.1,24184,
2007-06-04,1169.6,1170.5,1161.9,1165.1,22133,
2007-06-05,1165.6,1169.6,1160.7,1169.0,27566,
2007-06-06,1151.1,1166.1,1150.4,1165.5,33000,
2007-06-07,1131.9,1152.3,1131.6,1152.3,50786,
2007-06-08,1142.2,1143.6,1127.4,1131.5,50775,
2007-06-11,1144.5,1146.8,1137.8,1141.2,40473,
2007-06-12,1131.7,1144.9,1131.3,1144.3,44803,
2007-06-13,1142.3,1144.4,1130.7,1132.0,36213,
2007-06-14,1150.0,1153.2,1141.7,1142.6,25850,
2007-06-15,1156.9,1160.3,1149.2,1150.1,23122,
2007-06-18,1153.0,1159.3,1150.9,1157.2,20533,
2007-06-19,1151.4,1153.4,1145.8,1151.7,23984,
2007-06-20,1141.0,1155.2,1140.3,1151.2,26936,
2007-06-21,1149.1,1150.0,1135.2,1141.0,26556,
2007-06-22,1142.8,1148.8,1135.5,1148.8,32442,
2007-06-25,1133.8,1143.4,1130.1,1141.8,31228,
2007-06-26,1125.0,1137.8,1124.8,1134.7,29264,
2007-06-27,1139.5,1140.2,1122.2,1125.4,28593,
2007-06-28,1139.2,1145.8,1138.2,1139.3,24884,
2007-06-29,1137.4,1145.4,1132.8,1139.5,33488,
2007-07-02,1149.1,1149.6,1137.3,1137.4,23453,
2007-07-03,1153.2,1153.2,1148.5,1148.8,12030,
2007-07-05,1151.7,1154.8,1146.6,1154.5,21545,
2007-07-06,1158.0,1158.6,1148.7,1151.1,17927,
2007-07-09,1157.3,1160.4,1153.7,1158.2,17602,
2007-07-10,1144.7,1158.7,1143.8,1157.2,31293,
2007-07-11,1151.9,1152.3,1141.0,1145.2,26510,
2007-07-12,1162.3,1165.1,1151.5,1151.9,28522,
2007-07-13,1164.4,1167.6,1160.7,1162.2,14399,
2007-07-16,1161.6,1166.5,1159.2,1164.1,16165,
2007-07-17,1162.4,1167.3,1158.2,1161.1,17750,
2007-07-18,1160.1,1161.8,1151.0,1161.8,34689,
2007-07-19,1161.6,1165.6,1155.7,1160.5,19304,
2007-07-20,1154.2,1163.3,1149.1,1161.7,36762,
2007-07-23,1150.1,1158.7,1149.9,1154.2,21968,
2007-07-24,1133.2,1150.9,1127.0,1150.1,37878,
2007-07-25,1128.2,1138.4,1120.2,1132.3,41068,
2007-07-26,1106.9,1130.8,1097.5,1128.7,64340,
2007-07-27,1090.7,1115.3,1089.3,1107.8,43288,
2007-07-30,1103.4,1108.5,1088.8,1091.3,41856,
2007-07-31,1094.6,1116.0,1089.2,1103.5,54586,
2007-08-01,1096.1,1101.0,1081.7,1092.9,70003,
2007-08-02,1105.2,1105.8,1093.9,1095.9,37746,
2007-08-03,1081.5,1106.4,1076.7,1104.8,47691,
2007-08-06,1086.4,1089.4,1067.8,1078.5,52730,
2007-08-07,1095.5,1099.9,1082.0,1086.5,49867,
2007-08-08,1109.3,1116.0,1095.1,1095.1,47939,
2007-08-09,1083.6,1109.8,1082.7,1109.1,64954,
2007-08-10,1085.5,1095.8,1068.4,1084.5,61717,
2007-08-13,1090.4,1102.7,1087.8,1087.8,31742,
2007-08-14,1077.2,1094.8,1074.1,1090.2,39231,
2007-08-15,1060.7,1083.1,1054.6,1076.5,47067,
2007-08-16,1057.8,1060.1,1033.1,1059.8,85035,
2007-08-17,1074.9,1087.6,1043.9,1058.6,59232,
2007-08-20,1076.7,1082.4,1067.9,1073.7,38097,
2007-08-21,1081.1,1083.2,1071.8,1076.7,27248,
2007-08-22,1091.5,1093.7,1080.7,1080.7,21838,
2007-08-23,1087.7,1099.2,1084.0,1091.8,29963,
2007-08-24,1102.1,1102.4,1084.9,1087.2,23702,
2007-08-27,1089.7,1101.3,1089.1,1101.3,22235,
2007-08-28,1072.5,1089.7,1069.0,1089.7,26945,
2007-08-29,1090.4,1091.3,1070.4,1072.2,31599,
2007-08-30,1085.8,1093.3,1081.4,1089.9,30530,
2007-08-31,1098.4,1101.8,1085.4,1085.4,30209,
2007-09-04,1106.6,1113.0,1093.8,1097.1,23508,
2007-09-05,1102.7,1105.4,1095.4,1105.4,25822,
2007-09-06,1104.3,1106.4,1095.3,1101.8,23757,
2007-09-07,1090.2,1105.4,1084.9,1103.8,38437,
2007-09-10,1082.1,1094.3,1073.0,1088.2,35848,
2007-09-11,1092.2,1093.1,1081.1,1082.8,27519,
2007-09-12,1092.6,1096.5,1088.3,1091.0,32242,
2007-09-13,1093.1,1100.0,1088.5,1091.9,30119,
2007-09-14,1097.5,1098.8,1084.0,1092.8,30371,
2007-09-17,1091.7,1096.2,1089.5,1096.1,45333,
2007-09-18,1116.3,1116.6,1090.0,1092.0,56908,
2007-09-19,1120.4,1129.7,1115.3,1116.2,44612,
2007-09-20,1114.2,1120.6,1111.2,1119.9,27757,
2007-09-21,1113.7,1120.9,1112.6,1114.0,20106,
2007-09-24,1110.0,1117.1,1106.6,1114.2,24575,
2007-09-25,1108.3,1109.9,1100.2,1109.6,18976,
2007-09-26,1113.7,1116.2,1108.0,1108.0,18870,
2007-09-27,1121.9,1122.1,1113.9,1114.0,19540,
2007-09-28,1118.4,1124.7,1115.3,1121.5,28708,
2007-10-01,1128.7,1131.2,1117.1,1119.2,34288,
2007-10-02,1131.9,1136.0,1127.2,1128.4,20198,
2007-10-03,1134.1,1135.7,1127.8,1131.9,20555,
2007-10-04,1131.6,1136.8,1130.1,1133.8,15408,
2007-10-05,1147.6,1148.1,1130.1,1131.7,25010,
2007-10-08,1141.3,1150.0,1139.5,1147.5,13468,
2007-10-09,1150.2,1150.6,1140.9,1141.5,21813,
2007-10-10,1147.7,1150.4,1142.5,1149.5,20662,
2007-10-11,1143.9,1156.5,1136.9,1147.4,39536,
2007-10-12,1145.1,1148.2,1139.3,1143.4,25494,
2007-10-15,1140.8,1146.7,1132.2,1145.3,29062,
2007-10-16,1129.0,1142.3,1128.0,1140.6,28475,
2007-10-17,1131.5,1137.6,1120.4,1130.3,31820,
2007-10-18,1132.2,1134.8,1122.6,1132.2,23709,
2007-10-19,1104.8,1133.4,1104.2,1132.0,38561,
2007-10-22,1114.2,1117.3,1093.7,1106.7,36041,
2007-10-23,1119.9,1121.6,1111.6,1114.8,24051,
2007-10-24,1120.1,1121.3,1103.6,1119.1,43252,
2007-10-25,1119.6,1124.6,1105.8,1121.0,37056,
2007-10-26,1127.0,1128.1,1116.6,1120.4,23543,
2007-10-29,1129.0,1130.4,1123.7,1125.9,27037,
2007-10-30,1122.0,1128.8,1120.2,1128.7,20492,
2007-10-31,1137.2,1138.6,1119.5,1121.5,37972,
2007-11-01,1115.4,1137.9,1114.6,1135.8,41913,
2007-11-02,1116.0,1122.9,1107.8,1114.6,37164,
2007-11-05,1106.1,1116.3,1102.9,1116.3,27508,
2007-11-06,1119.5,1119.9,1104.9,1105.6,28216,
2007-11-07,1101.8,1119.4,1097.6,1119.0,40772,
2007-11-08,1100.5,1107.1,1083.8,1100.8,51937,
2007-11-09,1088.0,1102.5,1084.3,1101.1,37212,
2007-11-12,1073.2,1094.8,1072.4,1089.3,33960,
2007-11-13,1095.2,1096.6,1071.1,1073.4,28807,
2007-11-14,1094.7,1103.3,1090.0,1095.0,28358,
2007-11-15,1080.8,1096.1,1076.1,1094.3,39095,
2007-11-16,1077.6,1086.3,1071.0,1080.2,40827,
2007-11-19,1064.0,1080.7,1061.6,1077.4,32868,
2007-11-20,1064.6,1072.7,1050.8,1063.9,46879,
2007-11-21,1049.3,1066.0,1047.2,1065.0,33239,
2007-11-23,1059.8,1065.4,1049.8,1054.7,11152,
2007-11-26,1045.9,1068.3,1044.8,1058.5,26870,
2007-11-27,1055.6,1059.2,1045.0,1046.1,37265,
2007-11-28,1080.6,1083.6,1050.7,1056.8,31232,
2007-11-29,1079.8,1084.6,1075.8,1081.1,22271,
2007-11-30,1087.8,1093.9,1078.8,1079.5,31581,
2007-12-03,1084.2,1091.1,1082.6,1088.2,21844,
2007-12-04,1081.9,1084.8,1075.1,1083.9,23184,
2007-12-05,1094.0,1095.9,1081.3,1081.8,23537,
2007-12-06,1109.6,1111.5,1090.9,1094.7,27397,
2007-12-07,1112.4,1114.6,1106.5,1109.0,15907,
2007-12-10,1120.1,1120.9,1108.2,1111.8,16392,
2007-12-11,1092.2,1123.7,1091.3,1120.5,40218,
2007-12-12,1097.2,1114.1,1086.7,1090.9,44795,
2007-12-13,1095.1,1101.0,1081.0,1101.0,47495,
2007-12-14,1080.0,1097.7,1079.9,1094.9,41171,
2007-12-17,1068.8,1079.9,1067.0,1077.4,44954,
2007-12-18,1072.9,1079.2,1060.9,1067.0,41719,
2007-12-19,1074.2,1077.9,1067.2,1073.2,33475,
2007-12-20,1087.5,1087.9,1069.6,1073.1,26945,
2007-12-21,1096.5,1097.1,1085.3,1087.0,22077,
2007-12-24,1105.0,1106.2,1095.2,1097.1,4862,
2007-12-26,1103.4,1106.3,1098.9,1105.9,10866,
2007-12-27,1089.4,1103.4,1087.7,1103.0,15205,
2007-12-28,1087.3,1097.8,1085.1,1090.2,12131,
2007-12-31,1083.7,1089.5,1076.9,1087.4,18880,
2008-01-02,1072.8,1083.8,1067.0,1080.9,27889,
2008-01-03,1066.0,1076.4,1063.5,1072.4,24059,
2008-01-04,1043.2,1069.0,1038.6,1066.5,30427,
2008-01-07,1037.8,1049.3,1030.6,1044.7,36529,
2008-01-08,1017.8,1047.0,1016.6,1037.6,36954,
2008-01-09,1022.1,1025.1,1003.1,1018.1,38094,
2008-01-10,1028.1,1036.6,1013.3,1022.1,37187,
2008-01-11,1018.3,1028.4,1015.6,1028.1,32348,
2008-01-14,1026.5,1028.7,1013.9,1021.5,22196,
2008-01-15,1008.3,1026.6,1005.6,1026.3,32962,
2008-01-16,1003.3,1014.3,995.4,1005.9,41137,
2008-01-17,981.6,1010.2,980.2,1002.8,41748,
2008-01-18,975.5,992.4,968.9,981.2,41502,
2008-01-22,971.6,981.2,933.5,949.1,48524,
2008-01-23,991.8,992.4,947.0,969.9,58446,
2008-01-24,997.2,1003.0,987.9,990.7,32664,
2008-01-25,991.1,1008.9,988.7,999.3,31187,
2008-01-28,1011.1,1012.5,978.3,992.7,28559,
2008-01-29,1015.8,1017.0,1005.0,1010.5,16942,
2008-01-30,1003.5,1026.8,1002.7,1014.9,29817,
2008-01-31,1025.3,1029.0,992.1,1002.9,38529,
2008-02-01,1044.1,1045.1,1020.9,1021.1,28188,
2008-02-04,1034.9,1045.9,1034.5,1044.1,20853,
2008-02-05,1017.3,1036.6,1013.3,1034.0,28546,
2008-02-06,1008.0,1022.2,1003.6,1017.8,24978,
2008-02-07,1016.3,1017.5,996.3,1009.0,33642,
2008-02-08,1013.5,1020.4,1006.2,1016.9,21358,
2008-02-11,1018.3,1021.0,1005.8,1012.9,21163,
2008-02-12,1021.8,1028.7,1013.9,1018.0,21270,
2008-02-13,1029.2,1030.8,1018.7,1021.8,21737,
2008-02-14,1016.4,1033.2,1015.9,1029.2,21035,
2008-02-15,1014.9,1019.8,1005.7,1015.2,21044,
2008-02-19,1020.6,1026.2,1013.3,1022.9,21190,
2008-02-20,1027.9,1028.6,1009.5,1020.8,29136,
2008-02-21,1016.9,1035.0,1014.6,1027.3,27720,
2008-02-22,1020.2,1022.0,1005.8,1016.4,29104,
2008-02-25,1037.9,1038.8,1019.4,1019.4,33261,
2008-02-26,1044.1,1050.1,1033.4,1037.2,30200,
2008-02-27,1041.2,1049.8,1035.8,1044.0,22891,
2008-02-28,1029.8,1042.0,1028.5,1040.6,24185,
2008-02-29,1008.3,1030.4,1004.8,1029.8,31583,
2008-03-03,1008.3,1012.3,999.9,1009.2,27153,
2008-03-04,1003.9,1011.2,992.6,1009.2,33343,
2008-03-05,1009.9,1014.8,1001.4,1004.4,37233,
2008-03-06,987.5,1014.8,984.8,1009.1,34187,
2008-03-07,979.9,992.9,972.6,986.0,35236,
2008-03-10,966.4,984.1,963.6,978.5,32281,
2008-03-11,991.7,992.0,964.2,965.9,36770,
2008-03-12,985.7,998.0,983.9,991.1,40225,
2008-03-13,993.2,996.7,969.7,978.6,47131,
2008-03-14,983.5,1005.6,971.6,991.4,75106,
2008-03-17,962.5,994.9,955.2,979.7,66858,
2008-03-18,994.6,995.6,961.5,963.2,48050,
2008-03-19,970.9,1000.2,970.1,993.7,37969,
2008-03-20,982.1,988.4,965.6,970.8,34076,
2008-03-24,1006.8,1011.4,981.0,981.0,17767,
2008-03-25,1012.1,1015.8,1002.7,1006.9,24778,
2008-03-26,1002.4,1012.6,1002.1,1011.3,19289,
2008-03-27,996.5,1010.3,996.1,1002.4,26863,
2008-03-28,992.5,1002.0,988.6,997.4,17857,
2008-03-31,998.5,999.7,987.3,993.1,35688,
2008-04-01,1022.5,1023.8,993.0,996.3,25156,
2008-04-02,1026.9,1032.7,1018.3,1022.6,27495,
2008-04-03,1030.5,1032.1,1019.8,1026.2,19473,
2008-04-04,1032.7,1040.4,1027.4,1030.4,20030,
2008-04-07,1033.1,1043.2,1031.8,1032.5,16206,
2008-04-08,1036.6,1038.0,1028.0,1033.5,18451,
2008-04-09,1023.0,1039.2,1019.8,1037.1,19616,
2008-04-10,1032.5,1034.4,1018.5,1023.2,18559,
2008-04-11,1017.8,1037.1,1015.3,1032.5,17501,
2008-04-14,1016.5,1020.7,1011.4,1017.9,14484,
2008-04-15,1019.2,1021.4,1012.0,1017.1,14456,
2008-04-16,1044.0,1044.9,1021.8,1022.8,22732,
2008-04-17,1041.4,1044.8,1034.4,1044.8,15219,
2008-04-18,1047.6,1056.5,1039.2,1039.2,20135,
2008-04-21,1051.6,1053.9,1044.2,1048.1,14893,
2008-04-22,1042.7,1052.7,1035.9,1051.3,17118,
2008-04-23,1041.5,1048.1,1038.5,1043.0,15822,
2008-04-24,1045.9,1054.3,1034.4,1042.3,20735,
2008-04-25,1061.4,1063.2,1043.1,1046.2,20279,
2008-04-28,1062.8,1066.8,1056.9,1060.6,14463,
2008-04-29,1058.2,1063.4,1054.0,1062.2,15703,
2008-04-30,1057.1,1069.2,1054.7,1056.6,30823,
2008-05-01,1068.4,1068.7,1052.9,1056.0,25077,
2008-05-02,1068.8,1076.9,1065.0,1067.7,27767,
2008-05-05,1066.5,1070.1,1057.1,1067.5,16343,
2008-05-06,1075.8,1076.8,1061.5,1066.6,21480,
2008-05-07,1066.0,1078.6,1063.2,1075.6,22253,
2008-05-08,1067.9,1071.6,1063.3,1065.2,21200,
2008-05-09,1070.6,1072.8,1062.4,1066.4,17822,
2008-05-12,1080.2,1081.5,1066.9,1069.3,18160,
2008-05-13,1087.2,1087.3,1077.6,1081.1,15881,
2008-05-14,1087.6,1096.9,1085.2,1086.6,17601,
2008-05-15,1099.4,1099.5,1086.9,1087.6,17561,
2008-05-16,1101.2,1103.7,1093.5,1098.5,20377,
2008-05-19,1100.9,1109.0,1095.4,1101.0,22019,
2008-05-20,1099.4,1101.0,1091.4,1100.1,24708,
2008-05-21,1085.5,1104.0,1082.7,1099.0,33711,
2008-05-22,1085.5,1090.5,1083.3,1085.1,26032,
2008-05-23,1074.4,1086.6,1070.9,1086.0,8353,
2008-05-27,1082.0,1084.4,1073.1,1074.4,21594,
2008-05-28,1090.8,1091.2,1080.5,1081.4,26688,
2008-05-29,1091.9,1099.1,1087.9,1089.6,24433,
2008-05-30,1099.5,1100.5,1089.7,1091.8,25785,
2008-06-02,1091.3,1100.3,1085.9,1098.9,28523,
2008-06-03,1093.5,1100.5,1084.2,1091.6,34133,
2008-06-04,1094.2,1102.7,1088.3,1092.8,29311,
2008-06-05,1115.5,1115.6,1092.7,1093.3,37809,
2008-06-06,1089.5,1117.6,1088.5,1115.1,35971,
2008-06-09,1090.1,1096.7,1082.4,1089.3,31029,
2008-06-10,1082.5,1091.6,1078.9,1090.2,33560,
2008-06-11,1069.2,1086.4,1069.0,1082.1,41870,
2008-06-12,1070.6,1079.3,1065.5,1072.6,45231,
2008-06-13,1082.6,1084.7,1068.1,1070.7,36835,
2008-06-16,1087.7,1090.6,1078.8,1082.0,38278,
2008-06-17,1090.5,1094.9,1086.6,1087.7,40092,
2008-06-18,1083.3,1091.3,1077.5,1089.7,40569,
2008-06-19,1085.6,1088.5,1079.3,1083.1,27225,
2008-06-20,1071.3,1085.9,1068.9,1085.3,30068,
2008-06-23,1067.9,1078.4,1067.8,1072.1,24663,
2008-06-24,1059.4,1070.6,1057.3,1066.9,28469,
2008-06-25,1066.7,1069.2,1058.7,1059.0,30508,
2008-06-26,1042.2,1064.5,1040.1,1062.0,31731,
2008-06-27,1037.7,1045.7,1035.0,1043.5,31697,
2008-06-30,1035.9,1044.1,1033.4,1037.9,28314,
2008-07-01,1035.4,1037.1,1019.8,1036.2,35564,
2008-07-02,1010.9,1040.4,1009.5,1035.0,35717,
2008-07-03,1002.4,1014.8,997.5,1012.0,28782,
2008-07-04,1002.4,1005.0,998.2,1002.8,114,
2008-07-07,995.4,1011.3,988.3,998.5,38287,
2008-07-08,1015.5,1015.9,985.5,996.1,42641,
2008-07-09,1004.3,1021.5,1000.8,1014.8,40996,
2008-07-10,1008.3,1010.8,995.3,1004.6,44272,
2008-07-11,1000.9,1012.2,989.8,1008.6,39791,
2008-07-14,994.1,1012.1,991.3,1002.5,34488,
2008-07-15,986.2,1000.4,973.5,993.9,46060,
2008-07-16,1005.7,1006.7,982.1,986.5,33039,
2008-07-17,1013.8,1019.9,1003.1,1003.7,32025,
2008-07-18,1013.5,1021.6,1006.8,1010.4,24685,
2008-07-21,1022.4,1023.2,1011.9,1012.9,17296,
2008-07-22,1029.8,1031.6,1013.0,1019.7,26378,
2008-07-23,1033.5,1041.1,1027.8,1029.7,29288,
2008-07-24,1009.0,1034.3,1005.2,1033.5,32042,
2008-07-25,1008.3,1015.2,1006.3,1009.1,30746,
2008-07-28,1000.9,1014.1,999.6,1008.8,18085,
2008-07-29,1017.5,1018.9,1000.0,1000.7,21373,
2008-07-30,1031.1,1031.5,1015.6,1017.7,25444,
2008-07-31,1018.6,1032.9,1014.7,1031.1,30208,
2008-08-01,1016.9,1022.2,1009.5,1019.0,27074,
2008-08-04,1000.8,1019.0,999.7,1016.8,30444,
2008-08-05,1018.5,1019.2,1000.6,1001.1,23465,
2008-08-06,1024.3,1025.8,1013.4,1018.2,18956,
