Date,Close,High,Low,Open,Vol,Session
2002-11-11,8355.0,8501.0,8326.0,8490.0,20434.0,
2002-11-12,8397.0,8496.0,8347.0,8348.0,23734.0,
2002-11-13,8425.0,8485.0,8280.0,8362.0,21554.0,
2002-11-14,8520.0,8546.0,8390.0,8404.0,16711.0,
2002-11-15,8566.0,8579.0,8446.0,8510.0,15641.0,
2002-11-18,8480.0,8638.0,8471.0,8562.0,19999.0,
2002-11-19,8485.0,8541.0,8398.0,8474.0,17961.0,
2002-11-20,8672.0,8694.0,8434.0,8499.0,20880.0,
2002-11-21,8859.0,8869.0,8645.0,8665.0,14874.0,
2002-11-22,8796.0,8876.0,8788.0,8843.0,15082.0,
2002-11-25,8827.0,8870.0,8754.0,8820.0,21563.0,
2002-11-26,8665.0,8844.0,8660.0,8819.0,16290.0,
2002-11-27,8927.0,8939.0,8665.0,8689.0,4811.0,
2002-11-29,8870.0,8960.0,8850.0,8920.0,20750.0,
2002-12-02,8870.0,9044.0,8780.0,8870.0,20807.0,
2002-12-03,8765.0,8894.0,8718.0,8885.0,23246.0,
2002-12-04,8743.0,8809.0,8646.0,8736.0,22277.0,
2002-12-05,8640.0,8828.0,8605.0,8742.0,21810.0,
2002-12-06,8657.0,8682.0,8486.0,8640.0,20667.0,
2002-12-09,8453.0,8675.0,8441.0,8675.0,20388.0,
2002-12-10,8555.0,8578.0,8467.0,8481.0,16717.0,
2002-12-11,8570.0,8627.0,8485.0,8550.0,6096.0,
2002-12-12,8541.0,8616.0,8509.0,8596.0,3135.0,
2002-12-13,8416.0,8535.0,8398.0,8535.0,1823.0,
2002-12-16,8633.0,8640.0,8402.0,8402.0,2765.0,
2002-12-17,8535.0,8645.0,8521.0,8613.0,1725.0,
2002-12-18,8454.0,8553.0,8410.0,8553.0,1527.0,
2002-12-19,8375.0,8507.0,8329.0,8450.0,1527.0,
2002-12-20,8375.0,8375.0,8375.0,8375.0,9822.0,
2002-12-23,8490.0,8537.0,8442.0,8502.0,3663.0,
2002-12-24,8430.0,8504.0,8420.0,8490.0,8904.0,
2002-12-26,8435.0,8545.0,8385.0,8445.0,11985.0,
2002-12-27,8270.0,8437.0,8261.0,8425.0,15439.0,
2002-12-30,8307.0,8349.0,8235.0,8261.0,12970.0,
2002-12-31,8331.0,8344.0,8221.0,8300.0,22036.0,
2003-01-02,8591.0,8610.0,8316.0,8320.0,19570.0,
2003-01-03,8604.0,8621.0,8535.0,8586.0,18817.0,
2003-01-06,8737.0,8787.0,8561.0,8630.0,23716.0,
2003-01-07,8750.0,8788.0,8691.0,8727.0,22104.0,
2003-01-08,8583.0,8745.0,8561.0,8730.0,22671.0,
2003-01-09,8741.0,8774.0,8575.0,8602.0,26266.0,
2003-01-10,8767.0,8802.0,8639.0,8742.0,24558.0,
2003-01-13,8777.0,8864.0,8729.0,8761.0,17999.0,
2003-01-14,8810.0,8835.0,8727.0,8775.0,21432.0,
2003-01-15,8731.0,8855.0,8682.0,8819.0,22764.0,
2003-01-16,8700.0,8790.0,8655.0,8722.0,17088.0,
2003-01-17,8583.0,8669.0,8538.0,8667.0,26077.0,
2003-01-21,8435.0,8610.0,8413.0,8593.0,27207.0,
2003-01-22,8300.0,8473.0,8286.0,8435.0,29332.0,
2003-01-23,8320.0,8375.0,8239.0,8323.0,29916.0,
2003-01-24,8113.0,8334.0,8087.0,8326.0,33020.0,
2003-01-27,7983.0,8141.0,7935.0,8116.0,26839.0,
2003-01-28,8045.0,8094.0,7964.0,7995.0,30611.0,
2003-01-29,8074.0,8140.0,7880.0,8040.0,30195.0,
2003-01-30,7900.0,8126.0,7864.0,8080.0,31632.0,
2003-01-31,8047.0,8074.0,7848.0,7898.0,21839.0,
2003-02-03,8077.0,8129.0,8050.0,8080.0,26434.0,
2003-02-04,8020.0,8082.0,7905.0,8082.0,32520.0,
2003-02-05,7980.0,8133.0,7944.0,8015.0,35249.0,
2003-02-06,7940.0,7997.0,7863.0,7961.0,29581.0,
2003-02-07,7853.0,8021.0,7809.0,7949.0,32036.0,
2003-02-10,7909.0,7917.0,7780.0,7875.0,31896.0,
2003-02-11,7839.0,7967.0,7784.0,7924.0,29194.0,
2003-02-12,7735.0,7845.0,7729.0,7828.0,31448.0,
2003-02-13,7760.0,7781.0,7617.0,7736.0,35565.0,
2003-02-14,7925.0,8048.0,7712.0,7757.0,27627.0,
2003-02-18,8047.0,8066.0,7904.0,7949.0,23983.0,
2003-02-19,8013.0,8037.0,7929.0,8037.0,28634.0,
2003-02-20,7925.0,8065.0,7887.0,8005.0,30866.0,
2003-02-21,8000.0,8039.0,7844.0,7925.0,26466.0,
2003-02-24,7860.0,8041.0,7844.0,8024.0,33775.0,
2003-02-25,7920.0,7929.0,7706.0,7843.0,28708.0,
2003-02-26,7810.0,7940.0,7788.0,7930.0,34560.0,
2003-02-27,7892.0,7922.0,7774.0,7803.0,27556.0,
2003-02-28,7920.0,7962.0,7847.0,7890.0,26365.0,
2003-03-03,7843.0,7980.0,7815.0,7938.0,26617.0,
2003-03-04,7712.0,7848.0,7702.0,7831.0,32898.0,
2003-03-05,7767.0,7773.0,7660.0,7696.0,34246.0,
2003-03-06,7675.0,7773.0,7630.0,7771.0,33261.0,
2003-03-07,7735.0,7755.0,7556.0,7674.0,27862.0,
2003-03-10,7560.0,7729.0,7550.0,7727.0,34795.0,
2003-03-11,7519.0,7640.0,7516.0,7554.0,40740.0,
2003-03-12,7561.0,7568.0,7418.0,7527.0,13236.0,
2003-03-13,7829.0,7835.0,7548.0,7574.0,6317.0,
2003-03-14,7876.0,7932.0,7799.0,7825.0,4714.0,
2003-03-17,8127.0,8152.0,7742.0,7820.0,3931.0,
2003-03-18,8196.0,8243.0,8095.0,8103.0,2289.0,
2003-03-19,8267.0,8282.0,8143.0,8155.0,2336.0,
2003-03-20,8289.0,8327.0,8129.0,8300.0,2336.0,
2003-03-21,8289.0,8289.0,8289.0,8289.0,34321.0,
2003-03-24,8190.0,8404.0,8154.0,8391.0,36262.0,
2003-03-25,8242.0,8312.0,8122.0,8184.0,35288.0,
2003-03-26,8198.0,8277.0,8161.0,8242.0,35976.0,
2003-03-27,8170.0,8225.0,8080.0,8186.0,28290.0,
2003-03-28,8120.0,8191.0,8082.0,8185.0,35189.0,
2003-03-31,7940.0,8075.0,7891.0,8075.0,39388.0,
2003-04-01,8040.0,8074.0,7949.0,7950.0,31853.0,
2003-04-02,8242.0,8296.0,8059.0,8075.0,33109.0,
2003-04-03,8198.0,8354.0,8185.0,8240.0,31130.0,
2003-04-04,8250.0,8300.0,8191.0,8198.0,38795.0,
2003-04-07,8254.0,8500.0,8251.0,8358.0,31474.0,
2003-04-08,8282.0,8359.0,8233.0,8254.0,43703.0,
2003-04-09,8180.0,8389.0,8164.0,8278.0,33151.0,
2003-04-10,8204.0,8216.0,8118.0,8176.0,38203.0,
2003-04-11,8178.0,8317.0,8153.0,8212.0,32409.0,
2003-04-14,8342.0,8380.0,8157.0,8201.0,31859.0,
2003-04-15,8400.0,8453.0,8281.0,8340.0,37524.0,
2003-04-16,8228.0,8490.0,8209.0,8473.0,30799.0,
2003-04-17,8310.0,8325.0,8212.0,8237.0,33351.0,
2003-04-21,8325.0,8377.0,8280.0,8339.0,49611.0,
2003-04-22,8461.0,8474.0,8239.0,8319.0,36094.0,
2003-04-23,8491.0,8509.0,8426.0,8470.0,32760.0,
2003-04-24,8409.0,8480.0,8373.0,8473.0,36306.0,
2003-04-25,8286.0,8435.0,8260.0,8411.0,38302.0,
2003-04-28,8442.0,8481.0,8254.0,8283.0,45669.0,
2003-04-29,8477.0,8537.0,8412.0,8436.0,44576.0,
2003-04-30,8453.0,8508.0,8407.0,8465.0,39503.0,
2003-05-01,8430.0,8456.0,8316.0,8449.0,52361.0,
2003-05-02,8545.0,8570.0,8385.0,8452.0,48165.0,
2003-05-05,8515.0,8591.0,8484.0,8532.0,48710.0,
2003-05-06,8570.0,8622.0,8494.0,8500.0,49994.0,
2003-05-07,8548.0,8612.0,8501.0,8556.0,48985.0,
2003-05-08,8478.0,8552.0,8445.0,8526.0,34065.0,
2003-05-09,8578.0,8593.0,8474.0,8494.0,41328.0,
2003-05-12,8695.0,8721.0,8546.0,8590.0,38103.0,
2003-05-13,8667.0,8703.0,8625.0,8683.0,40966.0,
2003-05-14,8652.0,8716.0,8594.0,8662.0,44708.0,
2003-05-15,8697.0,8716.0,8627.0,8648.0,32402.0,
2003-05-16,8675.0,8734.0,8628.0,8687.0,41116.0,
2003-05-19,8490.0,8635.0,8466.0,8629.0,52449.0,
2003-05-20,8483.0,8539.0,8399.0,8482.0,47083.0,
2003-05-21,8495.0,8517.0,8424.0,8491.0,38186.0,
2003-05-22,8577.0,8619.0,8481.0,8490.0,26190.0,
2003-05-23,8592.0,8616.0,8532.0,8590.0,40807.0,
2003-05-27,8757.0,8789.0,8530.0,8593.0,39658.0,
2003-05-28,8772.0,8845.0,8754.0,8754.0,46530.0,
2003-05-29,8713.0,8860.0,8676.0,8764.0,39297.0,
2003-05-30,8852.0,8873.0,8718.0,8718.0,45928.0,
2003-06-02,8903.0,8996.0,8875.0,8890.0,47196.0,
2003-06-03,8927.0,8936.0,8852.0,8879.0,53500.0,
2003-06-04,9035.0,9057.0,8906.0,8938.0,44234.0,
2003-06-05,9040.0,9070.0,8962.0,9027.0,56047.0,
2003-06-06,9055.0,9215.0,9035.0,9050.0,47945.0,
2003-06-09,8992.0,9093.0,8940.0,9045.0,39125.0,
2003-06-10,9067.0,9074.0,8983.0,8990.0,45249.0,
2003-06-11,9177.0,9187.0,9041.0,9069.0,16175.0,
2003-06-12,9212.0,9250.0,9118.0,9188.0,6536.0,
2003-06-13,9131.0,9230.0,9075.0,9230.0,5442.0,
2003-06-16,9316.0,9325.0,9100.0,9103.0,3632.0,
2003-06-17,9317.0,9366.0,9271.0,9329.0,2966.0,
2003-06-18,9296.0,9338.0,9235.0,9311.0,3909.0,
2003-06-19,9182.0,9326.0,9155.0,9300.0,3909.0,
2003-06-20,9252.0,9252.0,9252.0,9252.0,41467.0,
2003-06-23,9058.0,9163.0,9013.0,9140.0,42040.0,
2003-06-24,9084.0,9122.0,9022.0,9064.0,40915.0,
2003-06-25,8975.0,9137.0,8963.0,9085.0,42594.0,
2003-06-26,9049.0,9076.0,8965.0,8975.0,41339.0,
2003-06-27,8950.0,9085.0,8943.0,9057.0,42737.0,
2003-06-30,8957.0,9043.0,8943.0,8975.0,55560.0,
2003-07-01,9020.0,9030.0,8847.0,8950.0,43243.0,
2003-07-02,9127.0,9130.0,9026.0,9027.0,22392.0,
2003-07-03,9035.0,9131.0,9018.0,9129.0,39850.0,
2003-07-07,9198.0,9240.0,9060.0,9060.0,40299.0,
2003-07-08,9207.0,9215.0,9138.0,9196.0,46583.0,
2003-07-09,9141.0,9206.0,9080.0,9197.0,46079.0,
2003-07-10,9015.0,9130.0,8971.0,9117.0,41390.0,
2003-07-11,9097.0,9125.0,8980.0,9007.0,49657.0,
2003-07-14,9145.0,9257.0,9102.0,9111.0,60095.0,
2003-07-15,9115.0,9215.0,9064.0,9159.0,47639.0,
2003-07-16,9088.0,9175.0,9014.0,9147.0,50183.0,
2003-07-17,9033.0,9093.0,8983.0,9051.0,41348.0,
2003-07-18,9155.0,9164.0,9020.0,9035.0,42719.0,
2003-07-21,9083.0,9163.0,9048.0,9150.0,59772.0,
2003-07-22,9135.0,9158.0,9013.0,9088.0,53691.0,
2003-07-23,9175.0,9184.0,9071.0,9149.0,60703.0,
2003-07-24,9088.0,9267.0,9078.0,9190.0,56885.0,
2003-07-25,9254.0,9281.0,9057.0,9078.0,54678.0,
2003-07-28,9232.0,9284.0,9208.0,9282.0,57987.0,
2003-07-29,9188.0,9270.0,9138.0,9233.0,45554.0,
2003-07-30,9178.0,9236.0,9141.0,9194.0,62279.0,
2003-07-31,9207.0,9343.0,9168.0,9183.0,50717.0,
2003-08-01,9140.0,9249.0,9115.0,9218.0,57663.0,
2003-08-04,9154.0,9192.0,9026.0,9120.0,56141.0,
2003-08-05,8973.0,9174.0,8968.0,9154.0,63136.0,
2003-08-06,9032.0,9116.0,8975.0,8976.0,50186.0,
2003-08-07,9120.0,9124.0,9005.0,9034.0,38456.0,
2003-08-08,9182.0,9187.0,9101.0,9108.0,40978.0,
2003-08-11,9204.0,9232.0,9121.0,9179.0,43724.0,
2003-08-12,9288.0,9297.0,9186.0,9209.0,49026.0,
2003-08-13,9270.0,9319.0,9216.0,9279.0,49008.0,
2003-08-14,9283.0,9320.0,9169.0,9262.0,26338.0,
2003-08-15,9312.0,9329.0,9251.0,9264.0,37877.0,
2003-08-18,9402.0,9411.0,9310.0,9320.0,50681.0,
2003-08-19,9422.0,9436.0,9335.0,9408.0,43996.0,
2003-08-20,9390.0,9422.0,9357.0,9395.0,57667.0,
2003-08-21,9416.0,9485.0,9383.0,9389.0,45935.0,
2003-08-22,9343.0,9498.0,9333.0,9413.0,38998.0,
2003-08-25,9320.0,9356.0,9276.0,9342.0,53067.0,
2003-08-26,9331.0,9354.0,9227.0,9314.0,30865.0,
2003-08-27,9323.0,9346.0,9301.0,9342.0,43844.0,
2003-08-28,9365.0,9390.0,9252.0,9317.0,28631.0,
2003-08-29,9409.0,9421.0,9340.0,9363.0,57152.0,
2003-09-02,9521.0,9532.0,9377.0,9432.0,62819.0,
2003-09-03,9571.0,9592.0,9506.0,9521.0,48528.0,
2003-09-04,9589.0,9617.0,9534.0,9558.0,54442.0,
2003-09-05,9505.0,9593.0,9455.0,9585.0,47129.0,
2003-09-08,9579.0,9594.0,9498.0,9502.0,44384.0,
2003-09-09,9513.0,9605.0,9485.0,9589.0,51915.0,
2003-09-10,9434.0,9516.0,9394.0,9509.0,14945.0,
2003-09-11,9460.0,9504.0,9404.0,9428.0,7789.0,
2003-09-12,9473.0,9489.0,9381.0,9469.0,3888.0,
2003-09-15,9451.0,9493.0,9439.0,9480.0,3314.0,
2003-09-16,9573.0,9585.0,9446.0,9452.0,3362.0,
2003-09-17,9563.0,9594.0,9545.0,9560.0,4654.0,
2003-09-18,9664.0,9683.0,9542.0,9579.0,4654.0,
2003-09-19,9683.0,9683.0,9683.0,9683.0,49296.0,
2003-09-22,9506.0,9564.0,9461.0,9564.0,49005.0,
2003-09-23,9527.0,9547.0,9470.0,9513.0,68061.0,
2003-09-24,9393.0,9557.0,9381.0,9530.0,61840.0,
2003-09-25,9280.0,9428.0,9258.0,9399.0,58266.0,
2003-09-26,9280.0,9327.0,9256.0,9289.0,61841.0,
2003-09-29,9342.0,9366.0,9257.0,9279.0,75220.0,
2003-09-30,9258.0,9350.0,9195.0,9341.0,58652.0,
2003-10-01,9436.0,9439.0,9258.0,9266.0,55239.0,
2003-10-02,9467.0,9481.0,9394.0,9428.0,67171.0,
2003-10-03,9542.0,9635.0,9452.0,9468.0,34965.0,
2003-10-06,9571.0,9594.0,9529.0,9532.0,56305.0,
2003-10-07,9617.0,9628.0,9504.0,9574.0,50164.0,
2003-10-08,9616.0,9643.0,9562.0,9610.0,58376.0,
2003-10-09,9662.0,9739.0,9602.0,9622.0,37310.0,
2003-10-10,9674.0,9699.0,9626.0,9650.0,25131.0,
2003-10-13,9735.0,9750.0,9679.0,9679.0,46440.0,
2003-10-14,9782.0,9799.0,9700.0,9753.0,49022.0,
2003-10-15,9768.0,9845.0,9735.0,9790.0,59647.0,
2003-10-16,9771.0,9798.0,9703.0,9748.0,48711.0,
2003-10-17,9698.0,9794.0,9676.0,9760.0,45776.0,
2003-10-20,9759.0,9789.0,9680.0,9694.0,44256.0,
2003-10-21,9715.0,9783.0,9698.0,9783.0,60360.0,
2003-10-22,9586.0,9702.0,9550.0,9699.0,59049.0,
2003-10-23,9563.0,9599.0,9491.0,9558.0,63910.0,
2003-10-24,9572.0,9578.0,9469.0,9519.0,48123.0,
2003-10-27,9587.0,9637.0,9553.0,9566.0,52057.0,
2003-10-28,9721.0,9732.0,9593.0,9596.0,51528.0,
2003-10-29,9751.0,9760.0,9673.0,9701.0,64249.0,
2003-10-30,9787.0,9824.0,9726.0,9752.0,39948.0,
2003-10-31,9763.0,9815.0,9754.0,9776.0,47250.0,
2003-11-03,9813.0,9870.0,9756.0,9763.0,41160.0,
2003-11-04,9819.0,9848.0,9797.0,9814.0,47003.0,
2003-11-05,9814.0,9844.0,9754.0,9802.0,52603.0,
2003-11-06,9843.0,9853.0,9738.0,9817.0,53990.0,
2003-11-07,9773.0,9915.0,9755.0,9848.0,42111.0,
2003-11-10,9738.0,9805.0,9717.0,9765.0,29546.0,
2003-11-11,9719.0,9747.0,9699.0,9730.0,51868.0,
2003-11-12,9840.0,9853.0,9710.0,9727.0,47295.0,
2003-11-13,9828.0,9860.0,9783.0,9842.0,50322.0,
2003-11-14,9753.0,9893.0,9727.0,9821.0,60173.0,
2003-11-17,9706.0,9725.0,9618.0,9717.0,63929.0,
2003-11-18,9610.0,9742.0,9599.0,9699.0,60850.0,
2003-11-19,9686.0,9707.0,9600.0,9600.0,71036.0,
2003-11-20,9611.0,9722.0,9581.0,9703.0,53227.0,
2003-11-21,9633.0,9654.0,9577.0,9604.0,39100.0,
2003-11-24,9735.0,9747.0,9623.0,9630.0,1.0,
2003-11-25,9756.0,9790.0,9714.0,9735.0,52.0,
2003-11-26,9767.0,9800.0,9699.0,9763.0,52.0,
2003-11-28,9787.0,9799.0,9742.0,9780.0,53854.0,
2003-12-01,9890.0,9899.0,9750.0,9779.0,22635.0,
2003-12-02,9855.0,9889.0,9831.0,9887.0,51273.0,
2003-12-03,9870.0,9939.0,9845.0,9854.0,23340.0,
2003-12-04,9922.0,9931.0,9866.0,9872.0,52648.0,
2003-12-05,9858.0,9912.0,9841.0,9905.0,49458.0,
